chr3,106186895,106191268,LOC107986110,-
chr3,106298884,106304271,LOC107986112,-
chr3,106378115,106632511,LOC101929485,-
chr3,106685563,106750734,LOC105374029,-
chr3,106808995,106823070,LOC101929534,-
chr3,106848648,106849344,FCF1P3,+
chr3,106877158,106881856,LOC124906264,-
chr3,106894351,106895718,MTND4P16,-
chr3,106895729,106896408,MTND4LP3,-
chr3,106896477,106896812,MTND3P6,-
chr3,106896891,106897671,MTCO3P35,-
chr3,106897671,106898268,MTATP6P22,-
chr3,106898889,106900585,MTND5P16,+
chr3,106900593,106900855,MTND6P6,-
chr3,106900854,106901081,MTCO1P35,-
chr3,106901068,106901962,MTND1P16,+
chr3,106902031,106902102,NMTRQ-TTG4-1,-
chr3,106902173,106902523,MTND2P14,+
chr3,106911931,106927874,LOC107986021,-
chr3,107007568,107007670,RNU6-1308P,+
chr3,107105314,107107165,PTPN11P1,-
chr3,107109790,107240638,LINC00882,-
chr3,107220507,107231498,LOC124909404,+
chr3,107240692,107326964,DUBR,+
chr3,107327633,107329320,CSP2,-
chr3,107377439,107378635,CCDC54,+
chr3,107380476,107382159,CCDC54-AS1,-
chr3,107430930,107463912,LINC01990,+
chr3,107522962,107811339,BBX,+
chr3,107841662,107878068,LINC00635,-
chr3,107883205,107928907,LINC00636,+
chr3,108010857,108015943,LOC124906266,-
chr3,108030633,108039927,LOC124906265,-
chr3,108043091,108091031,CD47,-
chr3,108097537,108123146,LOC105374031,+
chr3,108125064,108138610,LINC01215,+
chr3,108160812,108222424,IFT57,-
chr3,108222605,108224484,LOC124909405,+
chr3,108296548,108378285,HHLA2,+
chr3,108325508,108326814,HNRNPA1P17,-
chr3,108380368,108551072,MYH15,-
chr3,108381540,108388054,LOC124900545,+
chr3,108524741,108527288,LOC124909406,-
chr3,108543374,108543875,RPL13P8,-
chr3,108549864,108589438,CIP2A,-
chr3,108574565,108574698,LOC124900556,+
chr3,108589510,108694840,DZIP3,+
chr3,108713549,108727630,LOC105374033,-
chr3,108742489,108748262,LOC105374034,-
chr3,108755638,108757410,RETNLB,-
chr3,108822786,108855005,TRAT1,+
chr3,108907792,108955195,GUCA1C,-
chr3,108958248,109118134,MORC1,-
chr3,109018909,109019116,LOC124906382,-
chr3,109101456,109110340,MORC1-AS1,+
chr3,109136719,109151401,C3orf85,+
chr3,109178165,109185261,LINC00488,+
chr3,109225129,109225227,RNU6-1236P,+
chr3,109241507,109243160,BRD7P7,+
chr3,109293788,109316517,DPPA2,-
chr3,109326144,109339636,DPPA4,-
chr3,109396497,109397293,RLIG1P2,+
chr3,109408516,109410202,H3P12,-
chr3,109409990,109495167,LINC01205,+
chr3,109471120,109471857,PPIAP15,-
chr3,109602828,109602897,MIR4445,+
chr3,109648024,109836157,LOC124906267,+
chr3,109701490,109702295,DIMT1P1,-
chr3,109915784,109917068,NFYBP1,-
chr3,109977540,109977767,ZFAND2AP1,-
chr3,110447235,110471656,LOC105374036,+
chr3,110551845,110551965,RNU6ATAC15P,-
chr3,110554733,110667293,LOC105374037,-
chr3,110682216,110683230,RPSAP29,-
chr3,110888144,111071766,LOC151760,-
chr3,111045315,111069959,NECTIN3-AS1,-
chr3,111071816,111194170,NECTIN3,+
chr3,111222574,111228756,LOC124909493,+
chr3,111269139,111275634,LOC105374038,+
chr3,111364517,111542003,LOC105374039,+
chr3,111478745,111479127,ATP6V0CP2,+
chr3,111542197,111665996,CD96,+
chr3,111570638,111571054,NECTIN2P1,-
chr3,111592900,111595346,ZBED2,-
chr3,111633943,111634490,NT5C3AP2,+
chr3,111674676,111727007,PLCXD2,+
chr3,111676266,111677433,PLCXD2-AS1,-
chr3,111732496,111976517,PHLDB2,+
chr3,111783563,111798595,LOC107984087,-
chr3,111799178,111860816,LOC105374040,-
chr3,111879311,111879415,LOC124906336,-
chr3,111979026,111993368,ABHD10,+
chr3,111998922,112013885,TAGLN3,+
chr3,112028903,112029284,RFKP2,-
chr3,112030833,112031697,LOC124906250,-
chr3,112034736,112081269,TMPRSS7,+
chr3,112086389,112136381,C3orf52,+
chr3,112112801,112112898,MIR567,+
chr3,112120839,112133248,GCSAM,-
chr3,112133423,112135359,TBILA,+
chr3,112140898,112294216,SLC9C1,-
chr3,112182966,112203932,LOC124909407,+
chr3,112185283,112186000,INAVAP1,-
chr3,112245965,112247944,LOC100532749,-
chr3,112302478,112332754,LOC105374042,+
chr3,112332573,112362812,CD200,+
chr3,112375841,112404415,LOC105374041,-
chr3,112400799,112415905,LOC124909408,+
chr3,112463966,112499624,BTLA,-
chr3,112524186,112525200,OR7E100P,-
chr3,112532510,112561962,ATG3,-
chr3,112561320,112585579,SLC35A5,+
chr3,112596797,112641143,CCDC80,-
chr3,112695408,112703407,MAT2AP1,-
chr3,112736449,112749319,LINC02042,-
chr3,112737089,112737181,MIR9900,+
chr3,112802478,112820216,CD200R1L-AS1,+
chr3,112815711,112846864,CD200R1L,-
chr3,112896631,112897462,CD200R1P1,-
chr3,112921205,112975103,CD200R1,-
chr3,112990984,113001969,GTPBP8,+
chr3,113002444,113019671,NEPRO,-
chr3,113019518,113184377,NEPRO-AS1,+
chr3,113041390,113041814,DNAJB1P2,-
chr3,113050913,113104420,LOLI1,-
chr3,113122910,113127466,LOC124906268,+
chr3,113142350,113167731,LINC02044,-
chr3,113207397,113215630,LOC124909486,-
chr3,113210926,113287459,BOC,+
chr3,113259765,113268299,LOC124909409,-
chr3,113286930,113441514,CFAP44,-
chr3,113286930,113515156,SPICE1-CFAP44,-
chr3,113360246,113363030,RABGGTBP1,+
chr3,113361865,113362797,PHF5AP2,-
chr3,113403998,113433992,CFAP44-AS1,+
chr3,113432118,113432200,MIR8076,-
chr3,113442718,113515156,SPICE1,-
chr3,113532555,113637111,SIDT1,+
chr3,113588748,113591059,SIDT1-AS1,-
chr3,113594876,113594942,MIR4446,+
chr3,113617744,113623433,LOC124909410,-
chr3,113632704,113632899,RN7SL767P,+
chr3,113648385,113696642,USF3,-
chr3,113716458,113746249,NAA50,-
chr3,113747035,113812056,ATP6V1A,+
chr3,113828192,113947174,GRAMD1C,+
chr3,113850188,113850769,RPS10P4,-
chr3,113885098,113886228,CTDNEP1P1,+
chr3,113919144,113920395,VPS26AP1,+
chr3,113947901,113979508,ZDHHC23,+
chr3,113964137,114056613,CCDC191,-
chr3,113984021,113984655,ATP5PBP8,+
chr3,114001689,114018684,LOC105374048,+
chr3,114056737,114088422,QTRT2,+
chr3,114103247,114103628,H2BP3,-
chr3,114127580,114199407,DRD3,-
chr3,114231201,114233221,ATOSBP1,-
chr3,114234631,114237578,ZNF80,-
chr3,114294028,114310288,TIGIT,+
chr3,114312079,114313412,LOC124909411,+
chr3,114314500,115147288,ZBTB20,-
chr3,114316475,114316569,MIR568,-
chr3,114351811,114388978,ZBTB20-AS1,+
chr3,114453593,114520132,ZBTB20-AS5,+
chr3,114743445,114743525,MIR4796,-
chr3,114873033,114876514,ZBTB20-AS3,+
chr3,114930573,114931648,YBX1P3,+
chr3,115100423,115103061,ZBTB20-AS4,+
chr3,115279095,115280049,EIF4E2P2,+
chr3,115437614,115438617,LOC105374051,+
chr3,115623510,115721483,GAP43,+
chr3,115788634,115792503,LOC124909412,-
chr3,115791101,116068701,LOC124906269,+
chr3,115802374,116445487,LSAMP,-
chr3,115837870,115838159,RN7SL815P,+
chr3,115842572,115847818,LOC124909413,+
chr3,115870578,115871344,LOC105374053,+
chr3,115905066,115905126,SNORD155,-
chr3,115960882,115977947,LOC107986116,+
chr3,115988144,116007145,LOC124909414,-
chr3,116170784,116179527,LOC105374052,-
chr3,116360024,116370085,LSAMP-AS1,+
chr3,116552473,116568441,LINC00903,+
chr3,116582552,116582830,RN7SL582P,-
chr3,116644238,116646724,BZW1P2,-
chr3,116709779,116717036,TUSC7,+
chr3,116850277,116850367,MIR4447,-
chr3,116921431,116932238,LINC00901,+
chr3,116965112,116965227,RNU5E-8P,-
chr3,117004046,117278344,LOC124909415,-
chr3,117026518,117027239,PTMAP8,+
chr3,117239268,117243828,LOC105374054,+
chr3,117358185,117371575,LOC124906271,+
chr3,117483321,117539755,LOC105374056,+
chr3,117544205,117544311,RNU6-1200P,+
chr3,117642414,117677523,LOC124906270,-
chr3,117674315,117675257,DRG1P2,-
chr3,117678693,117690925,LINC02024,-
chr3,117719933,117794384,LOC101926953,+
chr3,117877368,117997579,LINC03051,-
chr3,118274158,118275775,LOC124909416,-
chr3,118488800,118493858,LOC105374058,+
chr3,118508411,118810833,LOC105374060,-
chr3,118641768,118644157,LOC101926968,+
chr3,118766662,118768501,LOC124909417,-
chr3,118770919,118773077,LOC105374059,-
chr3,118900557,119146020,IGSF11,-
chr3,118943076,118948241,IGSF11-AS1,+
chr3,119146165,119151456,TEX55,+
chr3,119173598,119205143,UPK1B,+
chr3,119211742,119240878,B4GALT4,-
chr3,119226486,119290666,B4GALT4-AS1,+
chr3,119294383,119420714,ARHGAP31,+
chr3,119298665,119299012,RPS26P21,+
chr3,119314293,119322760,ARHGAP31-AS1,-
chr3,119341834,119341940,RNU6-1127P,-
chr3,119396873,119409527,LOC124906273,-
chr3,119428949,119463615,TMEM39A,-
chr3,119468963,119494708,POGLUT1,+
chr3,119498547,119525090,TIMMDC1,+
chr3,119524293,119559614,CD80,-
chr3,119530831,119531611,CSRP2P1,-
chr3,119560430,119562326,LOC107986118,+
chr3,119579492,119589945,ADPRH,+
chr3,119597885,119629811,PLA1A,+
chr3,119635466,119636191,RPL10P7,-
chr3,119642056,119660883,POPDC2,-
chr3,119663975,119677406,COX17,-
chr3,119666270,119669617,LOC105374063,+
chr3,119699868,119703043,LOC105374064,-
chr3,119703022,119767102,CFAP91,+
chr3,119782101,119818487,NR1I2,+
chr3,119791770,119792710,PHB1P8,+
chr3,119821321,120094447,GSK3B,-
chr3,120028713,120030058,PARLP1,+
chr3,120041190,120041537,RFKP3,+
chr3,120084564,120084648,MIR6529,-
chr3,120095104,120110379,GSK3B-DT,+
chr3,120110498,120110786,RN7SL762P,-
chr3,120121909,120122206,RN7SL397P,+
chr3,120145664,120185399,LOC105374065,+
chr3,120165478,120285222,GPR156,-
chr3,120285156,120290723,LOC124909418,+
chr3,120306616,120308138,PTOV1P1,+
chr3,120324509,120349354,LRRC58,-
chr3,120349414,120423378,BTNL12P,+
chr3,120362531,120368265,LOC124906274,-
chr3,120392293,120450992,FSTL1,-
chr3,120395668,120395729,MIR198,-
chr3,120417237,120450654,LOC124900546,-
chr3,120483563,120484864,CDK2AP1P1,-
chr3,120487153,120511352,LOC107986121,+
chr3,120512817,120513230,RPL34P9,+
chr3,120596336,120602507,NDUFB4,+
chr3,120628172,120682239,HGD,-
chr3,120684938,120742680,RABL3,-
chr3,120722024,120722311,MTCO1P29,+
chr3,120722458,120722646,MTCO2P29,+
chr3,120742744,120783069,GTF2E1,+
chr3,120805887,120806662,NAP1L1P3,+
chr3,120812181,120836357,LINC02049,-
chr3,120861694,120908093,LOC105374069,-
chr3,120908205,121424761,STXBP5L,+
chr3,121049640,121049715,MIR5682,+
chr3,121099108,121099907,LOC100419755,+
chr3,121356991,121357944,ARPC1AP1,+
chr3,121431431,121545988,POLQ,-
chr3,121494087,121494963,RPL7AP11,+
chr3,121567949,121590622,ARGFX,+
chr3,121591294,121591394,LOC124906360,+
chr3,121593379,121630295,FBXO40,+
chr3,121631399,121660903,HCLS1,-
chr3,121653994,121654296,RN7SL172P,-
chr3,121655475,121655604,RNU4-62P,-
chr3,121663201,121749966,GOLGB1,-
chr3,121769761,121835060,IQCB1,-
chr3,121835209,121886526,EAF2,+
chr3,121894401,121944188,SLC15A2,+
chr3,121987323,122061655,ILDR1,-
chr3,121988179,121990579,LOC101927010,+
chr3,122055362,122121136,CD86,+
chr3,122183668,122291629,CASR,+
chr3,122317531,122318903,HNRNPA1P23,+
chr3,122325248,122341969,CSTA,+
chr3,122359591,122383231,MIX23,-
chr3,122384182,122412334,FAM162A,+
chr3,122411846,122416062,WDR5B,-
chr3,122416206,122443247,WDR5B-DT,+
chr3,122421902,122514939,KPNA1,-
chr3,122515029,122517358,LOC107984000,+
chr3,122525899,122559970,LOC105374071,+
chr3,122527924,122564784,PARP9,-
chr3,122564338,122575203,DTX3L,+
chr3,122577650,122639047,PARP15,+
chr3,122594770,122603627,LOC100421636,+
chr3,122598270,122605061,LOC124909419,-
chr3,122660587,122662120,EIF4BP8,+
chr3,122680839,122730840,PARP14,+
chr3,122739999,122793831,HSPBAP1,-
chr3,122750372,122750475,LOC124906363,+
chr3,122795069,122881139,SLC49A4,+
chr3,122886513,122892416,LINC02035,+
chr3,122909082,123028605,SEMA5B,-
chr3,123067025,123162104,PDIA5,+
chr3,123161794,123161879,MIR7110,+
chr3,123201943,123274136,SEC22A,+
chr3,123282296,123449090,ADCY5,-
chr3,123385846,123387095,LOC124909420,+
chr3,123491554,123585053,HACD2,-
chr3,123585513,123630821,MYLK-AS1,+
chr3,123610049,123884332,MYLK,-
chr3,123649061,123661499,LOC124909421,+
chr3,123689644,123692407,MYLK-AS2,+
chr3,123692816,123716400,LOC105369194,+
chr3,123814077,123814207,LOC124906346,+
chr3,123885176,123961229,CCDC14,-
chr3,123969015,123992124,ROPN1,-
chr3,124033369,124726325,KALRN,+
chr3,124132929,124133025,MIR5002,+
chr3,124151881,124152562,RPL7P15,-
chr3,124167008,124171712,LOC105374077,+
chr3,124374332,124374437,MIR6083,+
chr3,124407691,124407783,RNU6-143P,+
chr3,124545242,124584559,LOC105374076,-
chr3,124621710,124622532,MEMO1P6,+
chr3,124697951,124701023,LOC124906276,-
chr3,124730452,124749273,UMPS,+
chr3,124732439,124732516,MIR544B,+
chr3,124733418,124733754,RPS26P22,-
chr3,124761948,124901418,ITGB5,-
chr3,124791116,124796375,LOC124909422,-
chr3,124816492,124827700,LOC124906277,+
chr3,124862097,124863316,ENO1P3,-
chr3,124905442,124934751,MUC13,-
chr3,124965710,125055997,HEG1,-
chr3,125058304,125058438,RNA5SP137,-
chr3,125061411,125064073,LOC124909423,+
chr3,125069796,125082066,LOC124906278,-
chr3,125082644,125212748,SLC12A8,-
chr3,125119097,125119200,RNU6-230P,-
chr3,125151465,125151552,MIR5092,-
chr3,125225669,125375354,ZNF148,-
chr3,125310863,125311497,DUTP1,+
chr3,125344139,125344797,DNAJB6P7,-
chr3,125375426,125386859,LOC105374080,+
chr3,125388934,125388997,RNU6-232P,+
chr3,125414839,125426131,LOC105374081,-
chr3,125446061,125446163,LOC124906351,+
chr3,125446650,125520202,SNX4,-
chr3,125528858,125595497,OSBPL11,-
chr3,125679573,125679781,YTHDF3P1,+
chr3,125680587,125681101,LOC100419966,-
chr3,125680725,125682130,MYLKP2,+
chr3,125703385,125704347,OR7E130P,+
chr3,125712135,125713079,OR7E29P,+
chr3,125724434,125725604,OR7E93P,+
chr3,125734493,125735148,OR7E53P,+
chr3,125747129,125748099,OR7E97P,+
chr3,125756192,125848329,LOC112267908,+
chr3,125774714,125797953,LOC105374312,+
chr3,125782336,125786294,LOC124909424,-
chr3,125787648,125788250,RPS24P9,-
chr3,125790404,125790552,MIR548I1,-
chr3,125795082,125795929,RPS3AP14,+
chr3,125815516,125816287,SNRPCP11,-
chr3,125827237,125886077,LINC02614,-
chr3,125848223,125909414,ENPP7P4,+
chr3,125902826,125916437,LOC102723696,-
chr3,125916601,125930024,FAM86JP,+
chr3,125929272,125990537,ALG1L1P,-
chr3,125958361,125961270,FBRSL1P1,+
chr3,125969178,125983454,ROPN1B,+
chr3,126006357,126101520,SLC41A3,-
chr3,126056821,126058228,LOC124909425,+
chr3,126084215,126108070,ALDH1L1-AS1,+
chr3,126103570,126197945,ALDH1L1,-
chr3,126160083,126169497,LOC105374083,+
chr3,126160283,126160445,RNU1-30P,-
chr3,126180065,126210169,ALDH1L1-AS2,+
chr3,126213032,126247733,LOC124909426,+
chr3,126278239,126291525,LOC107986124,+
chr3,126288125,126357408,KLF15,-
chr3,126312360,126323523,LOC105374088,+
chr3,126376625,126392248,LOC107986044,-
chr3,126393032,126394798,CFAP100-DT,-
chr3,126394909,126436556,CFAP100,+
chr3,126432796,126434182,LOC124906280,-
chr3,126437601,126475891,ZXDC,-
chr3,126481166,126517773,UROC1,-
chr3,126524155,126543291,CHST13,+
chr3,126526999,126558932,C3orf22,-
chr3,126559013,126607540,LOC105374090,+
chr3,126564565,126564678,RNA5SP138,-
chr3,126607050,126655124,TXNRD3,-
chr3,126624792,126626108,METTL5P2,+
chr3,126662081,126671939,NUP210P1,+
chr3,126672044,126673315,SF3A2P1,-
chr3,126704240,126960420,CHCHD6,+
chr3,126766237,126767451,RCC2P4,-
chr3,126983115,127037389,PLXNA1,+
chr3,127193131,127198185,PRR23E,+
chr3,127221189,127223539,PRR23E2P,-
chr3,127240968,127241074,RNU6-1047P,-
chr3,127276524,127278237,LOC124906281,+
chr3,127283783,127288046,PRR20G,-
chr3,127322307,127390670,LINC02016,-
chr3,127384654,127388898,LOC105374094,-
chr3,127497601,127537780,LINC01471,-
chr3,127537203,127556877,LINC02034,+
chr3,127571232,127598231,TPRA1,-
chr3,127575266,127575331,MIR6825,-
chr3,127587111,127587176,MIR7976,-
chr3,127598411,127622436,MCM2,+
chr3,127622403,127628963,LOC107986126,-
chr3,127629185,127672802,PODXL2,+
chr3,127672952,127680926,ABTB1,+
chr3,127689066,127823185,MGLL,-
chr3,127744216,127750637,LOC107986127,-
chr3,127832295,127923250,LOC107986129,-
chr3,127837383,127859263,LOC105374096,+
chr3,127911706,127914666,LOC124909427,+
chr3,127915232,127987677,KBTBD12,+
chr3,127963608,127963724,RNA5SP139,+
chr3,128031995,128052175,LOC102723759,-
chr3,128051641,128071683,SEC61A1,+
chr3,128064785,128153914,RUVBL1,-
chr3,128075076,128075249,RNU2-37P,-
chr3,128075810,128079056,RUVBL1-AS1,+
chr3,128141875,128141977,RNU6-823P,-
chr3,128153481,128426223,EEFSEC,+
chr3,128432406,128434983,LOC124909428,+
chr3,128453206,128455137,LOC124909429,+
chr3,128462437,128466890,DNAJB8,-
chr3,128463594,128472317,DNAJB8-AS1,+
chr3,128479422,128493201,GATA2,-
chr3,128489203,128503207,GATA2-AS1,+
chr3,128507835,128510595,LOC90246,+
chr3,128538019,128538831,TMED10P2,+
chr3,128572000,128576086,LINC01565,-
chr3,128589205,128592520,LOC124909430,-
chr3,128619969,128650818,RPN1,-
chr3,128674415,128677051,POU5F1P6,-
chr3,128714571,128714705,LOC124900558,-
chr3,128726183,128814798,RAB7A,+
chr3,128748156,128749482,MARK2P8,-
chr3,128764306,128765217,FTH1P4,-
chr3,128785147,128785448,RN7SL698P,+
chr3,128798841,128799235,RPS15AP16,-
chr3,128842753,128844368,MARK2P17,-
chr3,128846808,128846908,MIR12124,+
chr3,128847693,128849411,MARK3P3,-
chr3,128851620,128853008,MARK2P6,-
chr3,128861508,128871541,IFT122P3,-
chr3,128871913,128879436,ACAD9-DT,-
chr3,128879620,128913114,ACAD9,+
chr3,128909873,129026748,CFAP92,-
chr3,129001304,129040742,EFCC1,+
chr3,129045808,129047000,JMJD4P1,+
chr3,129054845,129062406,GP9,+
chr3,129074095,129074202,LOC124906368,+
chr3,129087569,129122150,RAB43,-
chr3,129087572,129161063,ISY1-RAB43,-
chr3,129127415,129161063,ISY1,-
chr3,129167827,129183896,CNBP,-
chr3,129184074,129196304,LOC105374101,+
chr3,129218036,129218372,RPS27P12,-
chr3,129230742,129236011,LOC105374102,+
chr3,129249606,129277773,COPG1,+
chr3,129272146,129272243,MIR6826,+
chr3,129278832,129306186,HMCES,+
chr3,129314771,129316286,H1-10,-
chr3,129316271,129324569,H1-10-AS1,+
chr3,129323044,129323976,NUP210P3,-
chr3,129334530,129335305,MARK2P3,+
chr3,129345410,129346129,MARK2P19,+
chr3,129382834,129399439,RPL32P3,-
chr3,129397210,129397348,SNORA7B,-
chr3,129401321,129428636,EFCAB12,-
chr3,129430947,129439948,MBD4,-
chr3,129440224,129520507,IFT122,+
chr3,129528639,129535344,RHO,+
chr3,129543175,129551467,H1-8,+
chr3,129555214,129606676,PLXND1,-
chr3,129591349,129591578,RN7SL752P,+
chr3,129609878,129615801,LOC124909431,-
chr3,129632019,129632492,CARMIL2P1,-
chr3,129647792,129893711,TMCC1,-
chr3,129818932,129819030,RNY3P13,+
chr3,129819777,129819876,LOC124906340,+
chr3,129893871,129908912,TMCC1-DT,+
chr3,129969253,130003523,LOC124906284,-
chr3,129974720,129977935,TRH,+
chr3,129985092,129998936,RPS17P9,+
chr3,130013182,130013541,VPS51P10,-
chr3,130021555,130022579,OR7E129P,-
chr3,130034488,130035541,OR7E21P,-
chr3,130048143,130055920,EVA1CP6,-
chr3,130081831,130098390,ALG1L2,+
chr3,130088863,130094304,LINC02014,-
chr3,130097782,130111433,FAM86HP,-
chr3,130111707,130120569,LINC02021,+
chr3,130113360,130120000,LOC124909432,-
chr3,130153174,130155747,LOC107986131,+
chr3,130166492,130205330,LOC107986133,-
chr3,130167790,130168030,ENPP7P3,-
chr3,130179534,130188814,LOC124906285,+
chr3,130184618,130186001,LOC124906287,+
chr3,130199711,130200492,SNRPCP8,+
chr3,130200229,130201581,LOC124909433,+
chr3,130212820,130273806,COL6A4P2,+
chr3,130275433,130276703,LOC105374106,-
chr3,130293279,130293910,ATP5MC2P5,+
chr3,130345672,130484846,COL6A5,+
chr3,130516720,130677042,COL6A6,+
chr3,130678934,130746829,PIK3R4,-
chr3,130751303,130893921,LOC107986023,-
chr3,130811768,130812095,RN7SKP212,-
chr3,130813723,130836572,LOC105374107,+
chr3,130827638,130828429,GSTO3P,+
chr3,130844835,130846670,LOC105374108,+
chr3,130850595,131016712,ATP2C1,+
chr3,130917985,130919199,CSRP2P2,-
chr3,130927750,130928285,LOC100420298,-
chr3,131013875,131026825,ASTE1,-
chr3,131026877,131350465,NEK11,+
chr3,131047820,131049692,LOC124909434,+
chr3,131092821,131092927,RNU6-726P,-
chr3,131325092,131381475,NUDT16-DT,-
chr3,131361845,131365122,NUDT16L2P,+
chr3,131381671,131388830,NUDT16,+
chr3,131401773,131407396,LOC107986025,-
chr3,131431555,131442667,LOC105374110,-
chr3,131462212,131502971,MRPL3,-
chr3,131478998,131479233,SNORA58,-
chr3,131502599,131520877,LOC105374114,+
chr3,131526468,131527141,BCL2L12P1,+
chr3,131533569,132039606,CPNE4,-
chr3,131802810,131871926,LOC105374113,+
chr3,131985855,131985931,MIR5704,-
chr3,131998022,132006331,LOC124906288,+
chr3,132047767,132083153,LOC105374111,+
chr3,132175334,132176813,PSMC2P1,+
chr3,132229100,132229171,TRC-GCA6-1,-
chr3,132231798,132231869,TRC-GCA9-1,-
chr3,132243458,132244286,RPL7P16,-
chr3,132280618,132280693,LOC124906374,+
chr3,132317407,132368302,ACP3,+
chr3,132376789,132391049,LOC124909435,+
chr3,132386659,132389337,G2E3P1,+
chr3,132401217,132401990,NIP7P2,+
chr3,132417502,132539032,DNAJC13,+
chr3,132546139,132553656,LOC124909436,+
chr3,132558138,132722459,NPHP3-ACAD11,-
chr3,132558141,132659809,ACAD11,-
chr3,132597270,132602644,ACKR4,+
chr3,132647121,132650394,HSPA8P19,+
chr3,132654430,132679794,UBA5,+
chr3,132680609,132722409,NPHP3,-
chr3,132721750,132874211,NPHP3-AS1,+
chr3,132776706,132804715,LOC105374115,-
chr3,133038391,133397775,TMEM108,+
chr3,133246448,133257121,TMEM108-AS1,-
chr3,133333406,133381793,LOC101927432,-
chr3,133400056,133475208,BFSP2,+
chr3,133426402,133491109,BFSP2-AS1,-
chr3,133490635,133491760,MAF1P1,+
chr3,133546071,133546272,FAM76AP1,-
chr3,133573686,133590274,CDV3,+
chr3,133598175,133599077,LOC124909437,-
chr3,133600238,133661941,TOPBP1,-
chr3,133661226,133663338,LOC124909487,+
chr3,133661998,133796641,TF,+
chr3,133664926,133665034,RNU6-678P,+
chr3,133700878,133709682,INHCAP,+
chr3,133710076,133710167,RNA5SP140,-
chr3,133761511,133762362,ACSL3P1,+
chr3,133784023,133828574,SRPRB,+
chr3,133784139,133805483,LOC105374116,-
chr3,133824235,133895882,RAB6B,-
chr3,133928145,133929812,C3orf36,-
chr3,133932701,134029925,SLCO2A1,-
chr3,134055250,134057648,LINC02000,-
chr3,134064516,134069852,LOC105374117,-
chr3,134157133,134250859,RYK,-
chr3,134170444,134171099,HMGB3P14,+
chr3,134313576,134321171,LINC02004,+
chr3,134325021,134328694,LOC105374118,-
chr3,134351736,134352143,RPL39P5,-
chr3,134355345,134375417,AMOTL2,-
chr3,134367804,134367862,MIR6827,-
chr3,134385197,134385494,HMGN1P9,+
chr3,134437558,134438488,HMGB3P13,+
chr3,134437827,134437906,MIR4788,+
chr3,134477704,134486023,ANAPC13,-
chr3,134485724,134782559,CEP63,+
chr3,134510329,134511424,DPPA4P2,-
chr3,134599923,134651022,KY,-
chr3,134780527,134780627,RNU6-1174P,-
chr3,134783436,134783555,RNA5SP141,-
chr3,134795260,135260467,EPHB1,+
chr3,134852412,134854485,LOC105374121,-
chr3,135139822,135147902,LOC102724019,-
chr3,135354792,135516378,LOC105374122,-
chr3,135782549,135793926,LOC105374123,-
chr3,135830584,135840644,LOC105374124,-
chr3,135925891,135926167,SDHBP1,+
chr3,135959275,135959590,NDUFS6P1,-
chr3,135965728,136147894,PPP2R3A,+
chr3,136055187,136055764,DONSONP1,+
chr3,136148917,136196335,MSL2,-
chr3,136155548,136157044,CRIPTOP6,+
chr3,136205489,136205943,RPL31P23,-
chr3,136250340,136330169,PCCB,+
chr3,136336236,136752378,STAG1,-
chr3,136430084,136430183,RNU6-1284P,-
chr3,136588209,136588311,RNY4P4,+
chr3,136609050,136609602,HMGN1P10,+
chr3,136721394,136721495,RNU6-789P,-
chr3,136736296,136737255,DNAJC8P2,-
chr3,136752671,136755840,STAG1-DT,+
chr3,136808551,136809623,SULT1D1P2,-
chr3,136819126,136855888,SLC35G2,+
chr3,136841976,136862063,NCK1-DT,-
chr3,136862208,136951606,NCK1,+
chr3,136898776,136900124,RAD51AP1P1,-
chr3,136945986,136982191,IL20RB-AS1,-
chr3,136957983,137011085,IL20RB,+
chr3,137518134,137518255,RNA5SP142,-
chr3,137535453,137536141,MTCH2P1,-
chr3,137626912,137714127,LOC105374126,-
chr3,137723678,137724543,NPM1P17,+
chr3,137764315,137766334,SOX14,+
chr3,137771911,137780878,LINC01210,+
chr3,137880220,137881692,HSPA8P9,+
chr3,137998816,138033649,CLDN18,+
chr3,138017566,138023659,LOC105374127,-
chr3,138044273,138055760,LOC105374128,-
chr3,138061990,138115608,DZIP1L,-
chr3,138101236,138102993,KRT8P36,-
chr3,138123713,138133302,A4GNT,-
chr3,138160988,138174921,DBR1,-
chr3,138187248,138298389,ARMC8,+
chr3,138261436,138329851,NME9,-
chr3,138329933,138341666,LOC124909438,+
chr3,138347648,138405535,MRAS,+
chr3,138434616,138481686,ESYT3,+
chr3,138494344,138594260,CEP70,-
chr3,138608771,138633376,FAIM,+
chr3,138643309,138644721,PPIAP72,-
chr3,138652698,138834928,PIK3CB,-
chr3,138777760,138779011,GAPDHP39,+
chr3,138796851,138797239,RPL23AP40,+
chr3,138825040,138826510,EEF1A1P25,+
chr3,138889155,138890004,ATP5MC1P3,-
chr3,138899755,138915982,LOC124906289,-
chr3,138935189,138944020,LINC01391,-
chr3,138944224,138947137,FOXL2,-
chr3,138947217,138953990,FOXL2NB,+
chr3,139003962,139006268,PRR23A,-
chr3,139019031,139020926,PRR23B,-
chr3,139042102,139044892,PRR23C,-
chr3,139081491,139082427,RPL7L1P7,-
chr3,139104185,139125167,BPESC1,+
chr3,139232992,139233522,PISRT1,-
chr3,139281603,139293173,LOC124906290,+
chr3,139316145,139340873,LOC124909439,-
chr3,139343994,139357140,MRPS22,+
